Country,Region,Code,Date,Sex,Age,AgeInt,Cases,Deaths
South Korea,All,KR02.05.2020,02.05.2020,f,60,10,800.1,9
South Korea,All,KR02.05.2020,02.05.2020,f,70,10,407.1,32
South Korea,All,KR02.05.2020,02.05.2020,f,80,10,263.7,49.4
South Korea,All,KR02.05.2020,02.05.2020,f,90,10,66.5,22.5
South Korea,All,KR02.05.2020,02.05.2020,f,100,5,0.7,0.4
South Korea,All,KR02.05.2020,02.05.2020,m,0,10,80,0
South Korea,All,KR02.05.2020,02.05.2020,m,10,10,315.9,0
South Korea,All,KR02.05.2020,02.05.2020,m,20,10,1340.8,0
South Korea,All,KR02.05.2020,02.05.2020,m,30,10,516.1,1
South Korea,All,KR02.05.2020,02.05.2020,m,40,10,456.8,3
South Korea,All,KR02.05.2020,02.05.2020,m,50,10,647.2,10
South Korea,All,KR02.05.2020,02.05.2020,m,60,10,548.9,26
South Korea,All,KR02.05.2020,02.05.2020,m,70,10,301.9,43
South Korea,All,KR02.05.2020,02.05.2020,m,80,10,133.6,37.6
South Korea,All,KR02.05.2020,02.05.2020,m,90,10,21.3,10.1
South Korea,All,KR02.05.2020,02.05.2020,m,100,5,0.2,0.1
South Korea,All,KR02.06.2020,02.06.2020,b,0,10,158,0
South Korea,All,KR02.06.2020,02.06.2020,b,10,10,659,0
South Korea,All,KR02.06.2020,02.06.2020,b,20,10,3183,0
South Korea,All,KR02.06.2020,02.06.2020,b,30,10,1299,2
South Korea,All,KR02.06.2020,02.06.2020,b,40,10,1529,3
South Korea,All,KR02.06.2020,02.06.2020,b,50,10,2061,15
South Korea,All,KR02.06.2020,02.06.2020,b,60,10,1421,39
South Korea,All,KR02.06.2020,02.06.2020,b,70,10,732,80
South Korea,All,KR02.06.2020,02.06.2020,b,80,10,407.7,95.5
South Korea,All,KR02.06.2020,02.06.2020,b,90,10,90.4,36.9
South Korea,All,KR02.06.2020,02.06.2020,b,100,5,0.9,0.5
South Korea,All,KR02.06.2020,02.06.2020,f,0,10,72.1,0
South Korea,All,KR02.06.2020,02.06.2020,f,10,10,290.1,0
South Korea,All,KR02.06.2020,02.06.2020,f,20,10,1680.3,0
South Korea,All,KR02.06.2020,02.06.2020,f,30,10,687.9,1
South Korea,All,KR02.06.2020,02.06.2020,f,40,10,1017.2,0
South Korea,All,KR02.06.2020,02.06.2020,f,50,10,1367.7,5
South Korea,All,KR02.06.2020,02.06.2020,f,60,10,834.1,9
South Korea,All,KR02.06.2020,02.06.2020,f,70,10,421.1,33
South Korea,All,KR02.06.2020,02.06.2020,f,80,10,271.6,53.3
South Korea,All,KR02.06.2020,02.06.2020,f,90,10,68.6,25.4
South Korea,All,KR02.06.2020,02.06.2020,f,100,5,0.7,0.4
South Korea,All,KR02.06.2020,02.06.2020,m,0,10,85.9,0
South Korea,All,KR02.06.2020,02.06.2020,m,10,10,368.9,0
South Korea,All,KR02.06.2020,02.06.2020,m,20,10,1502.7,0
South Korea,All,KR02.06.2020,02.06.2020,m,30,10,611.1,1
South Korea,All,KR02.06.2020,02.06.2020,m,40,10,511.8,3
South Korea,All,KR02.06.2020,02.06.2020,m,50,10,693.3,10
South Korea,All,KR02.06.2020,02.06.2020,m,60,10,586.9,30
South Korea,All,KR02.06.2020,02.06.2020,m,70,10,310.9,47
South Korea,All,KR02.06.2020,02.06.2020,m,80,10,136.1,42.2
South Korea,All,KR02.06.2020,02.06.2020,m,90,10,21.8,11.5
South Korea,All,KR02.06.2020,02.06.2020,m,100,5,0.2,0.1
South Korea,All,KR02.07.2020,02.07.2020,b,0,10,194,0
South Korea,All,KR02.07.2020,02.07.2020,b,10,10,712,0
South Korea,All,KR02.07.2020,02.07.2020,b,20,10,3374,0
South Korea,All,KR02.07.2020,02.07.2020,b,30,10,1515,2
South Korea,All,KR02.07.2020,02.07.2020,b,40,10,1685,3
South Korea,All,KR02.07.2020,02.07.2020,b,50,10,2316,15
South Korea,All,KR02.07.2020,02.07.2020,b,60,10,1686,41
South Korea,All,KR02.07.2020,02.07.2020,b,70,10,864,82
South Korea,All,KR02.07.2020,02.07.2020,b,80,10,460.2,99.3
South Korea,All,KR02.07.2020,02.07.2020,b,90,10,96.9,39.1
South Korea,All,KR02.07.2020,02.07.2020,b,100,5,0.9,0.6
South Korea,All,KR03.04.2020,03.04.2020,b,0,10,121,0
South Korea,All,KR03.04.2020,03.04.2020,b,10,10,528,0
South Korea,All,KR03.04.2020,03.04.2020,b,20,10,2734,0
South Korea,All,KR03.04.2020,03.04.2020,b,30,10,1052,1
South Korea,All,KR03.04.2020,03.04.2020,b,40,10,1350,2
South Korea,All,KR03.04.2020,03.04.2020,b,50,10,1887,12
South Korea,All,KR03.04.2020,03.04.2020,b,60,10,1266,24
South Korea,All,KR03.04.2020,03.04.2020,b,70,10,668,49
South Korea,All,KR03.04.2020,03.04.2020,b,80,10,373.7,60.3
South Korea,All,KR03.04.2020,03.04.2020,b,90,10,81.5,25.3
South Korea,All,KR03.04.2020,03.04.2020,b,100,5,0.8,0.4
South Korea,All,KR03.04.2020,03.04.2020,f,0,10,54,0
South Korea,All,KR03.04.2020,03.04.2020,f,10,10,248.1,0
South Korea,All,KR03.04.2020,03.04.2020,f,20,10,1497.2,0
South Korea,All,KR03.04.2020,03.04.2020,f,30,10,587.9,0
South Korea,All,KR03.04.2020,03.04.2020,f,40,10,934.2,0
South Korea,All,KR03.04.2020,03.04.2020,f,50,10,1271.8,5
South Korea,All,KR03.04.2020,03.04.2020,f,60,10,755.1,7
South Korea,All,KR03.04.2020,03.04.2020,f,70,10,387.1,19
South Korea,All,KR03.04.2020,03.04.2020,f,80,10,250.2,32.8
South Korea,All,KR03.04.2020,03.04.2020,f,90,10,62.1,17.2
South Korea,All,KR03.04.2020,03.04.2020,f,100,5,0.6,0.3
South Korea,All,KR03.04.2020,03.04.2020,m,0,10,67,0
South Korea,All,KR03.04.2020,03.04.2020,m,10,10,279.9,0
South Korea,All,KR03.04.2020,03.04.2020,m,20,10,1236.8,0
South Korea,All,KR03.04.2020,03.04.2020,m,30,10,464.1,1
South Korea,All,KR03.04.2020,03.04.2020,m,40,10,415.8,2
South Korea,All,KR03.04.2020,03.04.2020,m,50,10,615.2,7
South Korea,All,KR03.04.2020,03.04.2020,m,60,10,510.9,17
South Korea,All,KR03.04.2020,03.04.2020,m,70,10,280.9,30
South Korea,All,KR03.04.2020,03.04.2020,m,80,10,123.5,27.6
South Korea,All,KR03.04.2020,03.04.2020,m,90,10,19.4,8
South Korea,All,KR03.04.2020,03.04.2020,m,100,5,0.1,0.1
South Korea,All,KR03.05.2020,03.05.2020,b,0,10,140,0
South Korea,All,KR03.05.2020,03.05.2020,b,10,10,591,0
South Korea,All,KR03.05.2020,03.05.2020,b,20,10,2962,0
South Korea,All,KR03.05.2020,03.05.2020,b,30,10,1163,2
South Korea,All,KR03.05.2020,03.05.2020,b,40,10,1432,3
South Korea,All,KR03.05.2020,03.05.2020,b,50,10,1956,15
South Korea,All,KR03.05.2020,03.05.2020,b,60,10,1351,35
South Korea,All,KR03.05.2020,03.05.2020,b,70,10,710,75
South Korea,All,KR03.05.2020,03.05.2020,b,80,10,398.7,87
South Korea,All,KR03.05.2020,03.05.2020,b,90,10,88.4,32.5
South Korea,All,KR03.05.2020,03.05.2020,b,100,5,0.9,0.5
South Korea,All,KR03.05.2020,03.05.2020,f,0,10,60,0
South Korea,All,KR03.05.2020,03.05.2020,f,10,10,274.1,0
South Korea,All,KR03.05.2020,03.05.2020,f,20,10,1620.2,0
South Korea,All,KR03.05.2020,03.05.2020,f,30,10,643.9,1
South Korea,All,KR03.05.2020,03.05.2020,f,40,10,974.2,0
South Korea,All,KR03.05.2020,03.05.2020,f,50,10,1308.8,5
South Korea,All,KR03.05.2020,03.05.2020,f,60,10,801.1,9
South Korea,All,KR03.05.2020,03.05.2020,f,70,10,408.1,32
South Korea,All,KR03.05.2020,03.05.2020,f,80,10,265.1,49.4
South Korea,All,KR03.05.2020,03.05.2020,f,90,10,67.1,22.5
South Korea,All,KR03.05.2020,03.05.2020,f,100,5,0.7,0.4
South Korea,All,KR03.05.2020,03.05.2020,m,0,10,80,0
South Korea,All,KR03.05.2020,03.05.2020,m,10,10,316.9,0
South Korea,All,KR03.05.2020,03.05.2020,m,20,10,1341.8,0
South Korea,All,KR03.05.2020,03.05.2020,m,30,10,519.1,1
South Korea,All,KR03.05.2020,03.05.2020,m,40,10,457.8,3
South Korea,All,KR03.05.2020,03.05.2020,m,50,10,647.2,10
South Korea,All,KR03.05.2020,03.05.2020,m,60,10,549.9,26
South Korea,All,KR03.05.2020,03.05.2020,m,70,10,301.9,43
South Korea,All,KR03.05.2020,03.05.2020,m,80,10,133.6,37.6
South Korea,All,KR03.05.2020,03.05.2020,m,90,10,21.3,10.1
South Korea,All,KR03.05.2020,03.05.2020,m,100,5,0.2,0.1
South Korea,All,KR03.06.2020,03.06.2020,b,0,10,159,0
South Korea,All,KR03.06.2020,03.06.2020,b,10,10,661,0
South Korea,All,KR03.06.2020,03.06.2020,b,20,10,3188,0
South Korea,All,KR03.06.2020,03.06.2020,b,30,10,1305,2
South Korea,All,KR03.06.2020,03.06.2020,b,40,10,1534,3
South Korea,All,KR03.06.2020,03.06.2020,b,50,10,2070,15
South Korea,All,KR03.06.2020,03.06.2020,b,60,10,1436,39
South Korea,All,KR03.06.2020,03.06.2020,b,70,10,738,81
South Korea,All,KR03.06.2020,03.06.2020,b,80,10,408.2,95.9
South Korea,All,KR03.06.2020,03.06.2020,b,90,10,89.9,36.6
South Korea,All,KR03.06.2020,03.06.2020,b,100,5,0.9,0.5
South Korea,All,KR03.06.2020,03.06.2020,f,0,10,73.1,0
South Korea,All,KR03.06.2020,03.06.2020,f,10,10,291.1,0
South Korea,All,KR03.06.2020,03.06.2020,f,20,10,1684.3,0
South Korea,All,KR03.06.2020,03.06.2020,f,30,10,689.9,1
South Korea,All,KR03.06.2020,03.06.2020,f,40,10,1021.2,0
South Korea,All,KR03.06.2020,03.06.2020,f,50,10,1370.7,5
South Korea,All,KR03.06.2020,03.06.2020,f,60,10,843.1,9
South Korea,All,KR03.06.2020,03.06.2020,f,70,10,423.1,33
South Korea,All,KR03.06.2020,03.06.2020,f,80,10,271.8,53.4
South Korea,All,KR03.06.2020,03.06.2020,f,90,10,68.4,25.3
South Korea,All,KR03.06.2020,03.06.2020,f,100,5,0.7,0.4
South Korea,All,KR03.06.2020,03.06.2020,m,0,10,85.9,0
South Korea,All,KR03.06.2020,03.06.2020,m,10,10,369.9,0
South Korea,All,KR03.06.2020,03.06.2020,m,20,10,1503.7,0
South Korea,All,KR03.06.2020,03.06.2020,m,30,10,615.1,1
South Korea,All,KR03.06.2020,03.06.2020,m,40,10,512.8,3
South Korea,All,KR03.06.2020,03.06.2020,m,50,10,699.3,10
South Korea,All,KR03.06.2020,03.06.2020,m,60,10,592.9,30
South Korea,All,KR03.06.2020,03.06.2020,m,70,10,314.9,48
South Korea,All,KR03.06.2020,03.06.2020,m,80,10,136.5,42.5
South Korea,All,KR03.06.2020,03.06.2020,m,90,10,21.5,11.3
South Korea,All,KR03.06.2020,03.06.2020,m,100,5,0.2,0.1
South Korea,All,KR03.07.2020,03.07.2020,b,0,10,196,0
South Korea,All,KR03.07.2020,03.07.2020,b,10,10,722,0
South Korea,All,KR03.07.2020,03.07.2020,b,20,10,3384,0
South Korea,All,KR03.07.2020,03.07.2020,b,30,10,1525,2
South Korea,All,KR03.07.2020,03.07.2020,b,40,10,1691,3
South Korea,All,KR03.07.2020,03.07.2020,b,50,10,2323,15
South Korea,All,KR03.07.2020,03.07.2020,b,60,10,1697,41
South Korea,All,KR03.07.2020,03.07.2020,b,70,10,868,82
South Korea,All,KR03.07.2020,03.07.2020,b,80,10,462.4,99.3
South Korea,All,KR03.07.2020,03.07.2020,b,90,10,97.7,39.1
South Korea,All,KR03.07.2020,03.07.2020,b,100,5,0.9,0.6
South Korea,All,KR04.03.2020,04.03.2020,b,0,10,34,0
South Korea,All,KR04.03.2020,04.03.2020,b,10,10,233,0
South Korea,All,KR04.03.2020,04.03.2020,b,20,10,1575,0
South Korea,All,KR04.03.2020,04.03.2020,b,30,10,631,1
South Korea,All,KR04.03.2020,04.03.2020,b,40,10,790,1
South Korea,All,KR04.03.2020,04.03.2020,b,50,10,1051,5
South Korea,All,KR04.03.2020,04.03.2020,b,60,10,646,7
South Korea,All,KR04.03.2020,04.03.2020,b,70,10,260,12
South Korea,All,KR04.03.2020,04.03.2020,b,80,10,94.6,4.8
South Korea,All,KR04.03.2020,04.03.2020,b,90,10,13.3,1.2
South Korea,All,KR04.03.2020,04.03.2020,b,100,5,0.1,0
South Korea,All,KR04.04.2020,04.04.2020,b,0,10,122,0
South Korea,All,KR04.04.2020,04.04.2020,b,10,10,530,0
South Korea,All,KR04.04.2020,04.04.2020,b,20,10,2761,0
South Korea,All,KR04.04.2020,04.04.2020,b,30,10,1066,1
South Korea,All,KR04.04.2020,04.04.2020,b,40,10,1358,2
South Korea,All,KR04.04.2020,04.04.2020,b,50,10,1898,12
South Korea,All,KR04.04.2020,04.04.2020,b,60,10,1282,25
South Korea,All,KR04.04.2020,04.04.2020,b,70,10,678,50
South Korea,All,KR04.04.2020,04.04.2020,b,80,10,378.1,61.2
South Korea,All,KR04.04.2020,04.04.2020,b,90,10,82.1,25.4
South Korea,All,KR04.04.2020,04.04.2020,b,100,5,0.8,0.4
South Korea,All,KR04.04.2020,04.04.2020,f,0,10,54,0
South Korea,All,KR04.04.2020,04.04.2020,f,10,10,248.1,0
South Korea,All,KR04.04.2020,04.04.2020,f,20,10,1515.2,0
South Korea,All,KR04.04.2020,04.04.2020,f,30,10,596.9,0
South Korea,All,KR04.04.2020,04.04.2020,f,40,10,937.2,0
South Korea,All,KR04.04.2020,04.04.2020,f,50,10,1278.8,5
South Korea,All,KR04.04.2020,04.04.2020,f,60,10,763.1,7
South Korea,All,KR04.04.2020,04.04.2020,f,70,10,393.1,19
South Korea,All,KR04.04.2020,04.04.2020,f,80,10,253.7,33.3
South Korea,All,KR04.04.2020,04.04.2020,f,90,10,62.7,17.6
South Korea,All,KR04.04.2020,04.04.2020,f,100,5,0.6,0.3
South Korea,All,KR04.04.2020,04.04.2020,m,0,10,68,0
South Korea,All,KR04.04.2020,04.04.2020,m,10,10,281.9,0
South Korea,All,KR04.04.2020,04.04.2020,m,20,10,1245.8,0
South Korea,All,KR04.04.2020,04.04.2020,m,30,10,469.1,1
South Korea,All,KR04.04.2020,04.04.2020,m,40,10,420.8,2
South Korea,All,KR04.04.2020,04.04.2020,m,50,10,619.2,7
South Korea,All,KR04.04.2020,04.04.2020,m,60,10,518.9,18
South Korea,All,KR04.04.2020,04.04.2020,m,70,10,284.9,31
South Korea,All,KR04.04.2020,04.04.2020,m,80,10,124.5,27.9
South Korea,All,KR04.04.2020,04.04.2020,m,90,10,19.4,7.8
South Korea,All,KR04.04.2020,04.04.2020,m,100,5,0.1,0.1
South Korea,All,KR04.05.2020,04.05.2020,b,0,10,140,0
South Korea,All,KR04.05.2020,04.05.2020,b,10,10,591,0
South Korea,All,KR04.05.2020,04.05.2020,b,20,10,2964,0
South Korea,All,KR04.05.2020,04.05.2020,b,30,10,1164,2
South Korea,All,KR04.05.2020,04.05.2020,b,40,10,1435,3
South Korea,All,KR04.05.2020,04.05.2020,b,50,10,1956,15
South Korea,All,KR04.05.2020,04.05.2020,b,60,10,1353,36
South Korea,All,KR04.05.2020,04.05.2020,b,70,10,710,76
South Korea,All,KR04.05.2020,04.05.2020,b,80,10,398.6,87.2
South Korea,All,KR04.05.2020,04.05.2020,b,90,10,88.5,32.3
South Korea,All,KR04.05.2020,04.05.2020,b,100,5,0.9,0.5
South Korea,All,KR04.05.2020,04.05.2020,f,0,10,60,0
South Korea,All,KR04.05.2020,04.05.2020,f,10,10,274.1,0
South Korea,All,KR04.05.2020,04.05.2020,f,20,10,1622.2,0
South Korea,All,KR04.05.2020,04.05.2020,f,30,10,643.9,1
South Korea,All,KR04.05.2020,04.05.2020,f,40,10,974.2,0
South Korea,All,KR04.05.2020,04.05.2020,f,50,10,1308.8,5
South Korea,All,KR04.05.2020,04.05.2020,f,60,10,801.1,9
South Korea,All,KR04.05.2020,04.05.2020,f,70,10,408.1,33
South Korea,All,KR04.05.2020,04.05.2020,f,80,10,265.1,49.7
South Korea,All,KR04.05.2020,04.05.2020,f,90,10,67.2,22.2
South Korea,All,KR04.05.2020,04.05.2020,f,100,5,0.7,0.3
South Korea,All,KR04.05.2020,04.05.2020,m,0,10,80,0
South Korea,All,KR04.05.2020,04.05.2020,m,10,10,316.9,0
South Korea,All,KR04.05.2020,04.05.2020,m,20,10,1341.8,0
South Korea,All,KR04.05.2020,04.05.2020,m,30,10,520.1,1
South Korea,All,KR04.05.2020,04.05.2020,m,40,10,460.8,3
South Korea,All,KR04.05.2020,04.05.2020,m,50,10,647.2,10
South Korea,All,KR04.05.2020,04.05.2020,m,60,10,551.9,27
South Korea,All,KR04.05.2020,04.05.2020,m,70,10,301.9,43
South Korea,All,KR04.05.2020,04.05.2020,m,80,10,133.6,37.5
South Korea,All,KR04.05.2020,04.05.2020,m,90,10,21.4,10.1
South Korea,All,KR04.05.2020,04.05.2020,m,100,5,0.2,0.1
South Korea,All,KR04.06.2020,04.06.2020,b,0,10,160,0
South Korea,All,KR04.06.2020,04.06.2020,b,10,10,661,0
South Korea,All,KR04.06.2020,04.06.2020,b,20,10,3193,0
South Korea,All,KR04.06.2020,04.06.2020,b,30,10,1308,2
South Korea,All,KR04.06.2020,04.06.2020,b,40,10,1537,3
South Korea,All,KR04.06.2020,04.06.2020,b,50,10,2079,15
South Korea,All,KR04.06.2020,04.06.2020,b,60,10,1445,39
South Korea,All,KR04.06.2020,04.06.2020,b,70,10,744,81
South Korea,All,KR04.06.2020,04.06.2020,b,80,10,410.9,95.9
South Korea,All,KR04.06.2020,04.06.2020,b,90,10,90.2,36.6
South Korea,All,KR04.06.2020,04.06.2020,b,100,5,0.9,0.5
South Korea,All,KR04.06.2020,04.06.2020,f,0,10,73.1,0
South Korea,All,KR04.06.2020,04.06.2020,f,10,10,291.1,0
South Korea,All,KR04.06.2020,04.06.2020,f,20,10,1685.3,0
South Korea,All,KR04.06.2020,04.06.2020,f,30,10,691.9,1
South Korea,All,KR04.06.2020,04.06.2020,f,40,10,1022.2,0
South Korea,All,KR04.06.2020,04.06.2020,f,50,10,1376.7,5
South Korea,All,KR04.06.2020,04.06.2020,f,60,10,849.1,9
South Korea,All,KR04.06.2020,04.06.2020,f,70,10,425.1,33
South Korea,All,KR04.06.2020,04.06.2020,f,80,10,272.6,53.4
South Korea,All,KR04.06.2020,04.06.2020,f,90,10,68.5,25.3
South Korea,All,KR04.06.2020,04.06.2020,f,100,5,0.7,0.4
South Korea,All,KR04.06.2020,04.06.2020,m,0,10,86.9,0
South Korea,All,KR04.06.2020,04.06.2020,m,10,10,369.9,0
South Korea,All,KR04.06.2020,04.06.2020,m,20,10,1507.7,0
South Korea,All,KR04.06.2020,04.06.2020,m,30,10,616.1,1
South Korea,All,KR04.06.2020,04.06.2020,m,40,10,514.8,3
South Korea,All,KR04.06.2020,04.06.2020,m,50,10,702.3,10
South Korea,All,KR04.06.2020,04.06.2020,m,60,10,595.9,30
South Korea,All,KR04.06.2020,04.06.2020,m,70,10,318.9,48
South Korea,All,KR04.06.2020,04.06.2020,m,80,10,138.3,42.5
South Korea,All,KR04.06.2020,04.06.2020,m,90,10,21.7,11.3
South Korea,All,KR04.06.2020,04.06.2020,m,100,5,0.2,0.1
South Korea,All,KR04.07.2020,04.07.2020,b,0,10,199,0
South Korea,All,KR04.07.2020,04.07.2020,b,10,10,724,0
South Korea,All,KR04.07.2020,04.07.2020,b,20,10,3396,0
South Korea,All,KR04.07.2020,04.07.2020,b,30,10,1541,2
South Korea,All,KR04.07.2020,04.07.2020,b,40,10,1699,3
South Korea,All,KR04.07.2020,04.07.2020,b,50,10,2331,15
South Korea,All,KR04.07.2020,04.07.2020,b,60,10,1706,41
South Korea,All,KR04.07.2020,04.07.2020,b,70,10,870,82
South Korea,All,KR04.07.2020,04.07.2020,b,80,10,464.4,99.9
South Korea,All,KR04.07.2020,04.07.2020,b,90,10,98.6,39.5
South Korea,All,KR04.07.2020,04.07.2020,b,100,5,0.9,0.6
South Korea,All,KR05.04.2020,05.04.2020,b,0,10,124,0
South Korea,All,KR05.04.2020,05.04.2020,b,10,10,535,0
South Korea,All,KR05.04.2020,05.04.2020,b,20,10,2789,0
South Korea,All,KR05.04.2020,05.04.2020,b,30,10,1083,1
South Korea,All,KR05.04.2020,05.04.2020,b,40,10,1370,2
South Korea,All,KR05.04.2020,05.04.2020,b,50,10,1904,13
South Korea,All,KR05.04.2020,05.04.2020,b,60,10,1289,25
South Korea,All,KR05.04.2020,05.04.2020,b,70,10,681,51
South Korea,All,KR05.04.2020,05.04.2020,b,80,10,379,63.6
South Korea,All,KR05.04.2020,05.04.2020,b,90,10,82.2,27
South Korea,All,KR05.04.2020,05.04.2020,b,100,5,0.8,0.4
South Korea,All,KR05.04.2020,05.04.2020,f,0,10,54,0
South Korea,All,KR05.04.2020,05.04.2020,f,10,10,249.1,0
South Korea,All,KR05.04.2020,05.04.2020,f,20,10,1528.2,0
South Korea,All,KR05.04.2020,05.04.2020,f,30,10,603.9,0
South Korea,All,KR05.04.2020,05.04.2020,f,40,10,942.2,0
South Korea,All,KR05.04.2020,05.04.2020,f,50,10,1282.8,5
South Korea,All,KR05.04.2020,05.04.2020,f,60,10,766.1,7
South Korea,All,KR05.04.2020,05.04.2020,f,70,10,394.1,20
South Korea,All,KR05.04.2020,05.04.2020,f,80,10,254.4,34.6
South Korea,All,KR05.04.2020,05.04.2020,f,90,10,62.9,18.4
South Korea,All,KR05.04.2020,05.04.2020,f,100,5,0.6,0.3
South Korea,All,KR05.04.2020,05.04.2020,m,0,10,70,0
South Korea,All,KR05.04.2020,05.04.2020,m,10,10,285.9,0
South Korea,All,KR05.04.2020,05.04.2020,m,20,10,1260.8,0
South Korea,All,KR05.04.2020,05.04.2020,m,30,10,479.1,1
South Korea,All,KR05.04.2020,05.04.2020,m,40,10,427.8,2
South Korea,All,KR05.04.2020,05.04.2020,m,50,10,621.2,8
South Korea,All,KR05.04.2020,05.04.2020,m,60,10,522.9,18
South Korea,All,KR05.04.2020,05.04.2020,m,70,10,286.9,31
South Korea,All,KR05.04.2020,05.04.2020,m,80,10,124.6,29
South Korea,All,KR05.04.2020,05.04.2020,m,90,10,19.3,8.6
South Korea,All,KR05.04.2020,05.04.2020,m,100,5,0.1,0.1
South Korea,All,KR05.05.2020,05.05.2020,b,0,10,140,0
South Korea,All,KR05.05.2020,05.05.2020,b,10,10,591,0
South Korea,All,KR05.05.2020,05.05.2020,b,20,10,2964,0
South Korea,All,KR05.05.2020,05.05.2020,b,30,10,1165,2
South Korea,All,KR05.05.2020,05.05.2020,b,40,10,1436,3
South Korea,All,KR05.05.2020,05.05.2020,b,50,10,1957,15
South Korea,All,KR05.05.2020,05.05.2020,b,60,10,1353,36
South Korea,All,KR05.05.2020,05.05.2020,b,70,10,710,76
South Korea,All,KR05.05.2020,05.05.2020,b,80,10,398.6,88.4
South Korea,All,KR05.05.2020,05.05.2020,b,90,10,88.5,33.2
South Korea,All,KR05.05.2020,05.05.2020,b,100,5,0.9,0.5
South Korea,All,KR05.05.2020,05.05.2020,f,0,10,60,0
South Korea,All,KR05.05.2020,05.05.2020,f,10,10,274.1,0
South Korea,All,KR05.05.2020,05.05.2020,f,20,10,1622.2,0
South Korea,All,KR05.05.2020,05.05.2020,f,30,10,644.9,1
South Korea,All,KR05.05.2020,05.05.2020,f,40,10,974.2,0
South Korea,All,KR05.05.2020,05.05.2020,f,50,10,1308.8,5
South Korea,All,KR05.05.2020,05.05.2020,f,60,10,801.1,9
South Korea,All,KR05.05.2020,05.05.2020,f,70,10,408.1,33
South Korea,All,KR05.05.2020,05.05.2020,f,80,10,265.1,50.8
South Korea,All,KR05.05.2020,05.05.2020,f,90,10,67.2,23.1
South Korea,All,KR05.05.2020,05.05.2020,f,100,5,0.7,0.4
South Korea,All,KR05.05.2020,05.05.2020,m,0,10,80,0
South Korea,All,KR05.05.2020,05.05.2020,m,10,10,316.9,0
South Korea,All,KR05.05.2020,05.05.2020,m,20,10,1341.8,0
South Korea,All,KR05.05.2020,05.05.2020,m,30,10,520.1,1
South Korea,All,KR05.05.2020,05.05.2020,m,40,10,461.8,3
South Korea,All,KR05.05.2020,05.05.2020,m,50,10,648.2,10
South Korea,All,KR05.05.2020,05.05.2020,m,60,10,551.9,27
South Korea,All,KR05.05.2020,05.05.2020,m,70,10,301.9,43
South Korea,All,KR05.05.2020,05.05.2020,m,80,10,133.6,37.6
South Korea,All,KR05.05.2020,05.05.2020,m,90,10,21.4,10.1
South Korea,All,KR05.05.2020,05.05.2020,m,100,5,0.2,0.1
South Korea,All,KR05.06.2020,05.06.2020,b,0,10,161,0
South Korea,All,KR05.06.2020,05.06.2020,b,10,10,663,0
South Korea,All,KR05.06.2020,05.06.2020,b,20,10,3198,0
South Korea,All,KR05.06.2020,05.06.2020,b,30,10,1310,2
South Korea,All,KR05.06.2020,05.06.2020,b,40,10,1540,3
South Korea,All,KR05.06.2020,05.06.2020,b,50,10,2086,15
South Korea,All,KR05.06.2020,05.06.2020,b,60,10,1455,39
South Korea,All,KR05.06.2020,05.06.2020,b,70,10,751,81
South Korea,All,KR05.06.2020,05.06.2020,b,80,10,413.1,95.9
South Korea,All,KR05.06.2020,05.06.2020,b,90,10,90.1,36.6
South Korea,All,KR05.06.2020,05.06.2020,b,100,5,0.9,0.5
South Korea,All,KR05.06.2020,05.06.2020,f,0,10,73.1,0
South Korea,All,KR05.06.2020,05.06.2020,f,10,10,291.1,0
South Korea,All,KR05.06.2020,05.06.2020,f,20,10,1687.3,0
South Korea,All,KR05.06.2020,05.06.2020,f,30,10,692.9,1
South Korea,All,KR05.06.2020,05.06.2020,f,40,10,1024.2,0
South Korea,All,KR05.06.2020,05.06.2020,f,50,10,1381.7,5
South Korea,All,KR05.06.2020,05.06.2020,f,60,10,854.1,9
South Korea,All,KR05.06.2020,05.06.2020,f,70,10,427.1,33
South Korea,All,KR05.06.2020,05.06.2020,f,80,10,273.6,53.4
South Korea,All,KR05.06.2020,05.06.2020,f,90,10,68.5,25.3
South Korea,All,KR05.06.2020,05.06.2020,f,100,5,0.7,0.4
South Korea,All,KR05.06.2020,05.06.2020,m,0,10,87.9,0
South Korea,All,KR05.06.2020,05.06.2020,m,10,10,371.9,0
South Korea,All,KR05.06.2020,05.06.2020,m,20,10,1510.7,0
South Korea,All,KR05.06.2020,05.06.2020,m,30,10,617.1,1
South Korea,All,KR05.06.2020,05.06.2020,m,40,10,515.8,3
South Korea,All,KR05.06.2020,05.06.2020,m,50,10,704.3,10
South Korea,All,KR05.06.2020,05.06.2020,m,60,10,600.9,30
South Korea,All,KR05.06.2020,05.06.2020,m,70,10,323.9,48
South Korea,All,KR05.06.2020,05.06.2020,m,80,10,139.5,42.5
South Korea,All,KR05.06.2020,05.06.2020,m,90,10,21.6,11.3
South Korea,All,KR05.06.2020,05.06.2020,m,100,5,0.2,0.1
South Korea,All,KR05.07.2020,05.07.2020,b,0,10,202,0
South Korea,All,KR05.07.2020,05.07.2020,b,10,10,727,0
South Korea,All,KR05.07.2020,05.07.2020,b,20,10,3404,0
South Korea,All,KR05.07.2020,05.07.2020,b,30,10,1550,2
South Korea,All,KR05.07.2020,05.07.2020,b,40,10,1710,3
South Korea,All,KR05.07.2020,05.07.2020,b,50,10,2338,15
South Korea,All,KR05.07.2020,05.07.2020,b,60,10,1720,41
